period_days,duration_hrs,depth_ppm,radius_rearth,impact,teff,logg,st_rad,mission,label
5.4521068,4.702,8170.0,15.3694,0.537,5878.0,4.03,1.64,TESS,FALSE POSITIVE
0.879268,1.529,4550.0,11.9007,0.537,6259.0,4.06,1.7,TESS,FALSE POSITIVE
1.3090665,2.844,209.0,0.97952,0.537,4779.8,4.57,0.78,TESS,FALSE POSITIVE
1.532427,2.351,29020.0,19.4762,0.537,5957.0,4.39,1.11,TESS,CANDIDATE
2.1663502,4.258,5930.0,14.4558,0.537,9394.0,4.25,1.92,TESS,CANDIDATE
3.5514016,2.207,8480.0,11.8731,0.537,6019.0,4.29,1.26,TESS,CONFIRMED
1.8882882,2.714,18080.0,17.6221,0.537,6436.0,4.34,1.27,TESS,CANDIDATE
3.5524144,2.784,2060.0,8.52936,0.537,6843.0,4.412,1.82,TESS,CONFIRMED
3.145502,2.411,6190.0,20.1993,0.537,6397.0,3.83,2.29,TESS,FALSE POSITIVE
2.6792695,2.56,10530.0,13.9979,0.537,6718.0,4.34,1.34,TESS,CANDIDATE
2.648845,2.131,16770.0,11.66,0.537,5329.0,4.52,0.87,TESS,CANDIDATE
3.0244222,5.3680787,267015.5224574,3.9626,0.537,6758.0,4.19,1.027,TESS,FALSE POSITIVE
2.9510628,3.404,9480.0,13.623,0.537,6370.0,4.26,1.39,TESS,CANDIDATE
32.332528,3.459632,2425.505189,3.028709,0.537,3891.0,4.64044,0.615038,TESS,CANDIDATE
6.6329154,0.598,3190.0,7.47324,0.537,4608.0,4.35,0.88,TESS,CANDIDATE
4.8257226,4.145,7650.0,14.7924,0.537,7141.0,4.2,1.66,TESS,CANDIDATE
0.400777,0.886,2000.0,10.0625,0.537,5635.0,3.81,2.07,TESS,CANDIDATE
3.2923881,1.427,26840.0,21.0823,0.537,6300.0,4.35,1.24,TESS,CANDIDATE
0.9008643,1.419,2530.0,13.1071,0.537,9267.0,4.03,2.46,TESS,CANDIDATE
3.4906402,1.586,4580.0,8.78597,0.537,6066.0,4.34,1.18,TESS,FALSE POSITIVE
0.599092,1.232,1290.0,11.5931,0.537,5220.0,4.412,3.19,TESS,FALSE POSITIVE
0.6216031,1.1570716,2344.6249758,8.6439547,0.537,8038.0,4.37,1.50848,TESS,CANDIDATE
2.4181961,1.814,4150.0,3.9626,0.537,5118.6,4.412,1.027,TESS,CANDIDATE
3.9589903,3.5,13190.0,20.2505,0.537,6551.0,4.1,1.73,TESS,CANDIDATE
4.5117221,1.785,313.0,1.40246,0.537,5245.0,4.57666,0.79,TESS,CONFIRMED
39.361947,4.535,552.0,1.84555,0.537,5245.0,4.57666,0.79,TESS,CONFIRMED
4.1849602,2.233,27260.0,3.9626,0.537,5722.4,4.412,1.027,TESS,CANDIDATE
6.6269971,3.9371246,5104.9588771,11.1341925,0.537,5940.0,4.13,1.48946,TESS,CANDIDATE
11.4874782,4.063,16360.0,15.5181,0.537,5958.0,4.3,1.22,TESS,CANDIDATE
1.1894812,3.047,4130.0,9.44872,0.537,6550.0,4.21,1.5,TESS,FALSE POSITIVE
0.4777885,1.039,2690.0,3.9626,0.537,5286.9,4.412,1.027,TESS,CANDIDATE
0.451685,0.262,1660.0,9.82852,0.537,6353.0,4.46,1.1,TESS,CANDIDATE
1.5728416,1.947,21020.0,12.7462,0.537,5288.0,4.52,0.87,TESS,CANDIDATE
5.6392638,4.436,7320.0,14.2003,0.537,5904.0,4.03,1.65,TESS,CANDIDATE
9.3803217,4.508,8600.0,12.1477,0.537,5817.0,4.25,1.27,TESS,CANDIDATE
1.7198076,1.861,10890.0,3.9626,0.537,8531.0,4.412,1.027,TESS,CANDIDATE
3.7815683,2.0137346,15002.1659627,17.6651495,0.537,5807.0,4.32,1.17009,TESS,CANDIDATE
5.7655904,1.757,7910.0,19.7343,0.537,5409.0,4.412,2.0,TESS,CANDIDATE
0.4057204,1.201,2620.0,6.83767,0.537,6541.0,4.33,1.32,TESS,FALSE POSITIVE
5.2201338,2.584,6040.0,14.7463,0.537,11632.0,4.35,1.95,TESS,FALSE POSITIVE
1.252025,0.816,8690.0,3.9626,0.537,5000.0,4.412,1.027,TESS,CANDIDATE
3.3004862,2.959105,2403.5706041,8.5365984,0.537,6408.0,4.26,1.30784,TESS,FALSE POSITIVE
3.4142143,4.212,3400.0,15.9231,0.537,8573.0,3.9,2.72,TESS,CANDIDATE
6.2996307,1.918,9530.0,9.36407,0.537,5137.0,4.45,0.92,TESS,CANDIDATE
3.4074188,3.111,18130.0,17.1042,0.537,6237.0,4.33,1.24,TESS,CANDIDATE
2.0849517,3.099,2380.0,4.65169,0.537,6163.0,4.56,0.94,TESS,FALSE POSITIVE
2.3252878,2.277571,29370.954615,12.8754,0.537,5744.0,4.412,1.1,TESS,FALSE POSITIVE
711.7473963,6.7075614,1566.1541118,9.065007,0.537,6530.0,3.96,2.02087,TESS,CANDIDATE
4.7799716,4.976,5250.0,13.1891,0.537,6605.0,4.07,1.79,TESS,CANDIDATE
2.9301843,4.218,6280.0,13.1989,0.537,6032.0,4.05,1.65,TESS,CANDIDATE
2.0083269,4.37,1680.0,4.99539,0.537,6656.0,4.37,1.28,TESS,CANDIDATE
3.7064049,2.056,4710.0,3.9626,0.537,6016.0,4.412,1.027,TESS,CANDIDATE
2.935886,2.93,5900.0,14.3093,0.537,5896.0,3.97,1.77,TESS,CANDIDATE
6.3350651,2.37,4160.0,15.3432,0.537,9608.0,4.11,2.28,TESS,CANDIDATE
1.6020002,2.625,21520.0,18.6498,0.537,6141.0,4.33,1.22,TESS,CANDIDATE
4.9182798,3.7931445,20620.2444335,17.0084738,0.537,7185.0,4.52,1.1499,TESS,CANDIDATE
4.218652,1.7861148,9198.260437,3.9626,0.537,9307.0,4.412,1.027,TESS,CANDIDATE
3.6579148,4.33,32300.0,3.9626,0.537,5765.0,4.412,1.027,TESS,CANDIDATE
5.8321337,6.463,5520.0,16.0647,0.537,5728.0,3.99,1.69,TESS,CANDIDATE
3.1958886,1.548,10760.0,16.4567,0.537,6496.3,4.412,1.39,TESS,CANDIDATE
17.3076615,4.843,8880.0,17.4207,0.537,6693.0,4.07,1.81,TESS,CANDIDATE
14.9502738,4.464,8070.0,15.1651,0.537,5068.0,4.58,0.79,TESS,CANDIDATE
10.3629429,3.168,5880.0,7.36873,0.537,5467.0,4.45,0.96,TESS,CANDIDATE
7.4190257,2.472,11610.0,11.48,0.537,6004.0,4.47,1.02,TESS,CANDIDATE
8.7858955,5.908,3910.0,10.3307,0.537,6749.0,4.17,1.63,TESS,CANDIDATE
1.3475728,1.589,2570.0,18.0939,0.537,5434.0,4.412,3.36,TESS,CANDIDATE
12.0040505,3.95,6890.0,7.9538,0.537,5777.0,4.47,0.98,TESS,CANDIDATE
3.6128161,3.7292938,9701.7379772,17.5748151,0.537,7186.0,4.18,1.71382,TESS,CANDIDATE
4.0874138,2.061,7470.0,17.2785,0.537,5881.0,3.94,1.83,TESS,CANDIDATE
21.05271,4.91,21440.0,36.6999,0.537,5736.0,3.97,1.73,TESS,FALSE POSITIVE
1.317173,2.581,14130.0,3.9626,0.537,4649.5,4.412,1.027,TESS,CANDIDATE
4.6086828,4.283,13990.0,20.3715,0.537,8097.0,4.26,1.72,TESS,CANDIDATE
2.9918201,2.231,3410.0,5.2899,0.537,5301.0,4.5,0.89,TESS,FALSE POSITIVE
3.5947639,1.81,3070.0,5.10241,0.537,5594.0,4.5,0.93,TESS,CANDIDATE
7.5010022,3.977,2550.0,7.05091,0.537,5673.0,4.21,1.31,TESS,CANDIDATE
11.8790678,3.716,8580.0,3.9626,0.537,5163.2,4.412,1.027,TESS,CANDIDATE
3.7062792,3.008,13910.0,13.4147,0.537,6524.0,4.49,1.09,TESS,CANDIDATE
3.168632,2.329,2830.0,3.9626,0.537,6020.0,4.412,1.027,TESS,CANDIDATE
5.4631023,4.067,3070.0,5.85793,0.537,6788.0,4.55,1.06,TESS,CANDIDATE
3.0688259,3.95,3010.0,9.43298,0.537,7776.7,4.412,1.64,TESS,CANDIDATE
12.08837,3.106,5990.0,18.1866,0.537,5920.0,4.22,1.34,TESS,FALSE POSITIVE
3.3080662,4.0947447,11855.6066747,3.9626,0.537,4989.6,4.412,1.027,TESS,CANDIDATE
1.7701321,1.6631328,49803.4082445,10.9547,0.537,4430.1,4.412,0.77,TESS,CANDIDATE
8.7614828,3.301,4200.0,11.807,0.537,6614.0,4.05,1.83,TESS,CANDIDATE
7.0317936,2.962,19070.0,10.9551,0.537,4269.0,4.48,0.78,TESS,CANDIDATE
3.0515894,3.2635858,5835.5643672,15.5322188,0.537,7902.0,4.14,1.94295,TESS,CANDIDATE
5.1304425,2.399,7670.0,3.9626,0.537,5003.8,4.412,1.027,TESS,CANDIDATE
3.9216762,2.075,17400.0,13.1754,0.537,6706.0,4.63,0.96,TESS,CANDIDATE
7.9018734,3.18,16220.0,3.9626,0.537,4976.0,4.412,1.027,TESS,CANDIDATE
9.5680636,3.982,9400.0,9.53977,0.537,6511.0,4.57,0.99,TESS,CANDIDATE
4.6957057,2.633,13800.0,10.543,0.537,5475.0,4.53,0.89,TESS,CANDIDATE
10.3688702,2.4885919,15543.5949112,9.6582457,0.537,4463.0,4.49,0.789514,TESS,CANDIDATE
3.2003149,2.847,16320.0,18.204,0.537,6060.0,4.2,1.4,TESS,CANDIDATE
3.0044799,3.19,11000.0,13.4546,0.537,6302.0,4.34,1.25,TESS,CANDIDATE
1.3605223,0.715,1440.0,5.14347,0.537,5924.0,4.35,1.15,TESS,CANDIDATE
4.3226285,2.908,9090.0,12.2227,0.537,6153.0,4.31,1.25,TESS,CANDIDATE
7.3498345,4.0296279,5726.6329422,10.9465595,0.537,6571.0,4.31,1.34715,TESS,CANDIDATE
1.5720089,1.257,2730.0,8.25698,0.537,7164.0,4.28,1.51,TESS,CANDIDATE
2.4249041,4.225,5630.0,13.9253,0.537,6632.0,4.01,1.92,TESS,CANDIDATE
1.3868302,2.413,14190.0,14.7174,0.537,7019.0,4.46,1.22,TESS,CANDIDATE
2.8457134,3.189,7050.0,10.8106,0.537,6910.0,4.39,1.3,TESS,CANDIDATE
2.0391352,2.1,19130.0,11.8618,0.537,5773.0,4.55,0.89,TESS,CANDIDATE
0.8054361,1.06,2980.0,8.06243,0.537,5905.0,4.13,1.4,TESS,CANDIDATE
7.2041454,3.527,1970.0,10.8839,0.537,7176.0,3.91,2.34,TESS,CANDIDATE
8.6681997,5.864,3880.0,11.0832,0.537,6133.0,4.01,1.77,TESS,CANDIDATE
3.2569118,3.689,5960.0,15.9704,0.537,7320.0,4.01,2.1,TESS,CANDIDATE
1.6363822,5.2796046,2383.8690387,10.6745489,0.537,6361.0,4.09,1.6787,TESS,FALSE POSITIVE
1.1239749,1.011,2190.0,5.17993,0.537,6220.0,4.56,0.95,TESS,CANDIDATE
5.5698287,2.234,11620.0,13.1629,0.537,5751.6,4.28,1.22,TESS,CANDIDATE
1.3328042,2.75,1960.0,7.33432,0.537,6561.0,4.12,1.67,TESS,FALSE POSITIVE
2.0139493,1.554,5820.0,23.9926,0.537,6074.0,4.11,1.56,TESS,CANDIDATE
4.942456,2.504,16530.0,12.1509,0.537,5516.0,4.49,0.92,TESS,CANDIDATE
4.8306667,4.24,9790.0,14.4419,0.537,6567.0,4.26,1.44,TESS,CANDIDATE
7.327945,2.896,13710.0,9.49027,0.537,4521.0,4.5,0.79,TESS,CONFIRMED
4.5991516,3.113,23020.0,3.9626,0.537,5262.9,4.412,1.027,TESS,CANDIDATE
0.7127815,1.154,26500.0,16.3576,0.537,5625.4,4.412,0.98,TESS,CANDIDATE
3.525723,4.582,4730.0,12.6783,0.537,6442.0,4.02,1.85,TESS,CANDIDATE
0.7123317,0.752,13070.0,13.7901,0.537,4728.0,4.34,0.98,TESS,CANDIDATE
7.7925448,2.902988,16339.5347863,25.4471346,0.537,6307.0,4.21,1.44678,TESS,CANDIDATE
3.2006677,4.195,5500.0,15.3648,0.537,7438.0,4.03,2.09,TESS,CANDIDATE
4.9186433,1.849,19840.0,10.544,0.537,4394.0,4.56,0.72,TESS,CANDIDATE
2.0391741,0.849,5740.0,3.9626,0.537,5371.5,4.412,1.027,TESS,FALSE POSITIVE
2.7557652,1.889,14830.0,14.7906,0.537,5720.0,4.412,1.18,TESS,CANDIDATE
2.8652288,1.785,14320.0,13.2096,0.537,5945.0,4.42,1.06,TESS,CANDIDATE
3.3969441,2.4148687,10192.131158,14.4039682,0.537,5864.0,4.26,1.27071,TESS,CONFIRMED
3.2690486,3.666,6060.0,12.349,0.537,6368.0,4.16,1.55,TESS,CANDIDATE
3.029136,2.829,18490.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
10.7844934,2.021,13750.0,6.26037,0.537,3558.0,4.73,0.51,TESS,CANDIDATE
1.2926975,2.592,6460.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
4.8401948,3.546,26550.0,3.9626,0.537,12745.0,4.412,1.027,TESS,CANDIDATE
0.5542332,1.366,4400.0,16.3177,0.537,7366.0,3.89,2.43,TESS,CANDIDATE
4.127728,1.411,14790.0,11.0098,0.537,5820.0,4.55,0.9,TESS,CANDIDATE
1.5314941,2.4818244,19629.0085308,24.932622,0.537,6650.0,4.38,1.27101,TESS,CANDIDATE
1.9905105,2.62,2270.0,5.94241,0.537,6211.0,4.46,1.07,TESS,FALSE POSITIVE
1.3550447,1.945,3710.0,3.9626,0.537,14466.0,4.412,1.027,TESS,FALSE POSITIVE
25.2580075,3.7100519,8447.1702956,8.7026468,0.537,5290.0,4.45,0.946086,TESS,CANDIDATE
2.0916623,3.274,5500.0,22.2405,0.537,6600.0,3.83,2.36,TESS,CANDIDATE
4.6259138,2.91,10220.0,14.9419,0.537,7388.0,4.34,1.44,TESS,CANDIDATE
4.0211797,4.198,3500.0,16.4291,0.537,4881.0,4.412,2.79,TESS,CANDIDATE
4.4433921,3.414,6480.0,12.1784,0.537,7664.0,4.51,1.23,TESS,FALSE POSITIVE
3.8331282,2.906,10410.0,12.9506,0.537,8408.0,4.57,1.24,TESS,CANDIDATE
4.2672965,3.108,9340.0,18.7854,0.537,6548.0,4.06,1.79,TESS,CANDIDATE
1.5252473,2.343,1730.0,9.59771,0.537,5698.0,3.67,2.44,TESS,CANDIDATE
3.2517862,4.373,18310.0,13.6873,0.537,5824.0,4.53,0.92,TESS,FALSE POSITIVE
0.7327757,1.306,4490.0,3.9626,0.537,5195.1,4.412,1.027,TESS,CANDIDATE
1.8237148,1.322,22920.0,12.3326,0.537,4581.0,4.51,0.78,TESS,CANDIDATE
5.6748327,1.783,8390.2038219,11.6571011,0.537,4871.0,4.26,1.09429,TESS,CANDIDATE
4.420983,4.083,3980.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
4.8405428,2.139,7030.0,8.96118,0.537,5875.0,4.4,1.08,TESS,CANDIDATE
2.8371201,2.102,11560.0,13.1836,0.537,5301.0,4.24,1.2,TESS,CANDIDATE
2.7519326,2.411,10200.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
0.689421,1.233,3580.0,16.3132,0.537,5270.0,4.412,2.6,TESS,CANDIDATE
0.426988,0.406,7230.0,11.5872,0.537,5333.5,4.43,0.96,TESS,CANDIDATE
3.4859402,1.532,11410.0,14.101,0.537,5941.0,4.33,1.18,TESS,CANDIDATE
2.3505698,2.768,11210.0,12.9823,0.537,5356.0,4.412,1.22,TESS,CONFIRMED
4.3497551,3.704,1710.0,7.82395,0.537,5667.3,4.35,1.88,TESS,CANDIDATE
5.4913314,5.3710583,34135.0717572,3.9626,0.537,6364.0,4.412,1.027,TESS,CANDIDATE
1.3287182,1.7017624,9179.5074187,21.995993,0.537,6273.0,4.08,1.67606,TESS,CANDIDATE
3.5910692,2.891,29100.0,18.7998,0.537,5736.0,4.38,1.09,TESS,CANDIDATE
3.6015056,3.024,13630.0,12.3972,0.537,6055.0,4.46,1.03,TESS,CONFIRMED
4.8701613,2.623,12330.0,6.13443,0.537,5268.0,4.92,0.55,TESS,CANDIDATE
3.4287311,2.3,34250.0,16.9576,0.537,5231.0,4.47,0.91,TESS,CANDIDATE
9.162268,2.067,20340.0,11.8107,0.537,4935.8,4.59,0.75,TESS,CANDIDATE
3.8996784,4.668,3420.0,12.1415,0.537,6382.0,3.94,2.01,TESS,CANDIDATE
3.2783445,3.657,3140.0,8.32327,0.537,5940.7,4.13,1.49,TESS,CANDIDATE
1.6709011,2.2820392,1210.5574745,5.3730452,0.537,7051.0,4.42,1.2684,TESS,FALSE POSITIVE
1.8865581,1.699,3150.0,7.71451,0.537,5564.2,4.412,1.36,TESS,CANDIDATE
3.1228396,2.18,28060.0,13.4539,0.537,4262.0,4.49,0.77,TESS,CANDIDATE
5.7217124,3.7733987,5455.5856088,9.1008936,0.537,5541.0,4.28,1.19313,TESS,CANDIDATE
7.4659746,2.396,3570.0,15.9063,0.537,6439.0,3.97,1.95,TESS,CANDIDATE
5.5809252,2.545,10780.0,8.10167,0.537,4455.0,4.53,0.76,TESS,CANDIDATE
3.00782,3.503,6510.0,12.7824,0.537,5999.1,4.11,1.54,TESS,CANDIDATE
2.3378096,2.307,6880.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
4.0257967,1.945,7390.0,3.9626,0.537,9045.0,4.412,1.027,TESS,CANDIDATE
1.6566182,2.847,12290.0,15.7246,0.537,6504.0,4.28,1.38,TESS,CANDIDATE
2.3627442,3.095,1870.0,5.15542,0.537,5939.0,4.32,1.18,TESS,CANDIDATE
2.2060441,4.1301608,7122.1032213,18.0034887,0.537,6313.0,3.89,2.0898499,TESS,CANDIDATE
1.5297119,2.297,2410.0,9.91839,0.537,6683.0,3.96,2.05,TESS,CANDIDATE
5.1627718,3.139,19050.0,15.0573,0.537,6749.0,4.53,1.08,TESS,FALSE POSITIVE
2.75753,1.376,1071.45,6.99891,0.537,5776.5,2.99,1.94,TESS,FALSE POSITIVE
5.20807,3.249,29630.0,16.3192,0.537,5836.5,4.51,0.94,TESS,CANDIDATE
2.090218,3.329,8180.0,19.2766,0.537,6328.0,4.412,2.08,TESS,FALSE POSITIVE
7.7971071,1.873,23150.0,22.9819,0.537,4978.0,4.412,1.47,TESS,CANDIDATE
1.6224281,2.013,1250.0,7.12755,0.537,7517.0,4.08,1.98,TESS,CANDIDATE
3.2891219,2.948,8100.0,15.1457,0.537,6947.0,4.19,1.64,TESS,FALSE POSITIVE
2.0958074,2.992,2350.0,7.63843,0.537,6793.0,4.2,1.6,TESS,FALSE POSITIVE
8.61346,2.349,12840.0,20.6812,0.537,6595.0,4.17,1.6,TESS,CANDIDATE
4.2768515,4.586,5000.0,12.027,0.537,5691.0,3.96,1.73,TESS,CANDIDATE
3.9678136,4.238,760.0,2.81756,0.537,6138.0,4.48,1.03,TESS,FALSE POSITIVE
3.365343,3.352,7700.0,16.7174,0.537,9582.0,4.3,1.83,TESS,CANDIDATE
3.7440143,2.9949786,1773.5844948,7.2887349,0.537,6048.0,4.03,1.7045799,TESS,CANDIDATE
9.5537684,3.414,18260.0,18.0441,0.537,5816.0,4.25,1.27,TESS,CANDIDATE
1.8418712,1.633,10500.0,3.9626,0.537,5952.0,4.412,1.027,TESS,CANDIDATE
3.0920297,4.0267639,63491.9490893,3.9626,0.537,5804.0,4.412,1.027,TESS,CANDIDATE
5.4722557,6.366,1800.0,11.5748,0.537,5847.0,3.57,2.8,TESS,CANDIDATE
1.7946783,3.306,2860.0,8.71041,0.537,6351.0,4.09,1.68,TESS,CANDIDATE
4.2745762,4.288,3620.0,10.7453,0.537,6375.0,4.04,1.79,TESS,CANDIDATE
5.1139634,2.24,7090.0,12.9912,0.537,6451.0,4.21,1.49,TESS,CANDIDATE
3.052529,3.333,14090.0,16.9171,0.537,6802.0,4.32,1.38,TESS,CANDIDATE
6.5832019,3.135,5280.0,7.13313,0.537,5809.0,4.48,0.97,TESS,FALSE POSITIVE
5.9594909,2.201,15090.0,12.8042,0.537,5950.0,4.47,1.0,TESS,CANDIDATE
6.70145,1.579,10940.0,8.15246,0.537,4130.0,4.51,0.74,TESS,CANDIDATE
3.0327366,2.548,12000.0,19.6858,0.537,7124.0,4.13,1.79,TESS,CANDIDATE
11.2645152,5.778,10110.0,3.9626,0.537,5869.8,4.412,1.027,TESS,CANDIDATE
8.990904,1.78,6500.0,10.4018,0.537,5354.0,4.35,1.07,TESS,CANDIDATE
3.9014904,4.83,9050.0,16.2567,0.537,5512.0,3.97,1.69,TESS,CONFIRMED
2.5071775,3.0618698,14812.1573416,14.7740421,0.537,5996.0,4.35,1.1625,TESS,CANDIDATE
3.6794732,4.13,6360.0,11.3997,0.537,5823.0,4.15,1.42,TESS,CANDIDATE
4.8206566,4.468,17740.0,15.025,0.537,6002.0,4.38,1.13,TESS,CANDIDATE
3.3794034,3.332,3610.0,10.0889,0.537,6072.0,4.04,1.67,TESS,CANDIDATE
3.0525705,4.811,8760.0,3.9626,0.537,4817.8,4.412,1.027,TESS,CANDIDATE
2.0252285,5.2098256,2725.4212975,3.9626,0.537,3600.5,4.412,1.027,TESS,CANDIDATE
3.5608112,3.389,4890.0,10.4972,0.537,5659.0,4.1,1.47,TESS,CONFIRMED
2.1510781,2.355,16930.0,3.9626,0.537,5769.0,4.412,1.027,TESS,CANDIDATE
3.9935853,2.846,19930.0,21.2425,0.537,5709.0,4.5,0.94,TESS,CANDIDATE
3.4677103,2.234,10000.0,12.3649,0.537,5645.0,4.29,1.18,TESS,CANDIDATE
3.9982381,2.867,53030.0,20.4596,0.537,5509.0,4.53,0.88,TESS,CANDIDATE
1.4032876,2.534,12010.0,3.9626,0.537,5649.5,4.412,1.027,TESS,CANDIDATE
5.2803048,2.752,14540.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
0.3859142,1.189,5590.0,7.76491,0.537,6721.0,4.55,1.05,TESS,FALSE POSITIVE
2.1357662,3.272,13310.0,18.0173,0.537,7428.0,4.3,1.52,TESS,CANDIDATE
2.9677851,3.539855,18226.8366329,24.1966313,0.537,6185.0,4.11,1.58557,TESS,CANDIDATE
3.412893,2.6,15960.0,14.5305,0.537,5691.0,4.33,1.13,TESS,CANDIDATE
2.24172,3.989,23700.0,28.4732,0.537,6292.0,3.98,1.88,TESS,FALSE POSITIVE
3.5366051,2.587,12660.0,13.8209,0.537,6026.0,4.34,1.19,TESS,CANDIDATE
2.9599541,3.523,7190.0,15.9636,0.537,6267.7,4.0,1.84,TESS,CANDIDATE
2.7559464,3.255,4130.0,3.9626,0.537,6277.0,4.412,1.027,TESS,CANDIDATE
2.3725483,1.543,5010.0,14.8302,0.537,6019.0,3.85,2.08,TESS,CANDIDATE
13.2681095,3.554,2140.0,11.9718,0.537,6364.0,3.75,2.48,TESS,FALSE POSITIVE
2.3304358,3.528,9320.0,17.6763,0.537,7763.0,4.21,1.77,TESS,CANDIDATE
4.1343989,3.051,18320.0,18.5459,0.537,6320.0,4.27,1.35,TESS,CANDIDATE
2.7020875,3.116,10040.0,15.6063,0.537,7798.0,4.31,1.57,TESS,CANDIDATE
5.7672677,4.173,29540.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
1.3168344,0.733,3640.0,3.9626,0.537,5211.7,4.412,1.027,TESS,FALSE POSITIVE
9.94915,3.968,22920.0,24.5989,0.537,5852.0,4.03,1.65,TESS,CANDIDATE
5.939725,1.481,6600.0,14.4394,0.537,5568.0,4.05,1.55,TESS,CANDIDATE
2.9489639,2.278,2730.0,11.3327,0.537,6506.0,3.9,2.15,TESS,CANDIDATE
2.3097953,3.185,4000.0,12.6197,0.537,7300.0,4.05,2.01,TESS,CANDIDATE
2.9919962,2.614,17170.0,13.6621,0.537,5247.0,4.39,1.01,TESS,CANDIDATE
2.8281656,3.15,22180.0,17.6399,0.537,6412.2,4.412,1.16,TESS,CANDIDATE
1.3071566,1.108,3100.0,11.1657,0.537,5958.0,4.51,0.96,TESS,CANDIDATE
1.8092906,1.983,15830.0,23.2306,0.537,6905.0,4.12,1.77,TESS,CANDIDATE
0.58007,1.338,16320.0,16.4382,0.537,6875.0,4.37,1.33,TESS,CANDIDATE
2.3483946,2.375,2930.0,19.5614,0.537,6155.0,3.98,1.82,TESS,CANDIDATE
1.3934565,2.809,2530.0,3.9626,0.537,3301.0,4.412,1.027,TESS,FALSE POSITIVE
4.6027498,4.2702334,7456.7037756,11.7236575,0.537,5909.0,4.21,1.3408999,TESS,CONFIRMED
0.5465391,1.6114979,3122.1584293,9.5365498,0.537,6091.0,4.05,1.66057,TESS,FALSE POSITIVE
1.3185787,1.748,5930.0,3.9626,0.537,6040.0,4.412,1.027,TESS,CANDIDATE
4.865928,5.323532,10758.3826821,15.177757,0.537,6137.0,4.34,1.21215,TESS,CANDIDATE
1.9512921,4.7888548,6702.5267443,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
0.6771668,1.4,1095.0,3.9626,0.537,3194.0,4.412,1.027,TESS,CANDIDATE
1.6995805,2.305,6740.0,11.1546,0.537,9626.0,4.56,1.35,TESS,CANDIDATE
12.2027867,2.428,7070.0,9.74784,0.537,6454.0,4.45,1.13,TESS,CANDIDATE
7.4365725,2.774,5020.0,17.5053,0.537,9230.0,4.09,2.29,TESS,CANDIDATE
1.5959199,1.539,20720.0,3.9626,0.537,6809.2,4.412,1.027,TESS,CANDIDATE
3.8277062,0.899,3610.0,7.97984,0.537,6610.0,4.44,1.18,TESS,CANDIDATE
6.1668344,2.2619245,13145.6121347,17.0195741,0.537,5747.0,4.24,1.2815599,TESS,CANDIDATE
0.6587178,1.576,7010.0,20.2415,0.537,6520.0,3.8,2.41,TESS,CANDIDATE
1.2669382,1.93,2580.0,7.13535,0.537,6296.0,4.26,1.36,TESS,CONFIRMED
2.9828061,4.28,7320.0,15.4283,0.537,6879.0,4.09,1.81,TESS,CANDIDATE
3.1420872,1.884,13090.0,12.6134,0.537,5417.4,4.37,1.05,TESS,CANDIDATE
5.3583725,4.916,5000.0,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
1.8030565,2.3,2620.0,8.89917,0.537,5982.0,4.01,1.72,TESS,CANDIDATE
7.8595931,1.902,18530.0,3.9626,0.537,14677.0,4.412,1.027,TESS,CANDIDATE
6.3599636,5.479,4400.0,13.6678,0.537,7689.0,4.06,2.07,TESS,CANDIDATE
0.5496848,0.82,2860.0,10.6252,0.537,7433.0,4.14,1.84,TESS,CANDIDATE
1.9892499,3.8785674,20634.2990944,3.9626,0.537,5720.0,4.412,1.027,TESS,CANDIDATE
8.3092965,2.201,17010.0,14.2736,0.537,4801.3,4.412,0.85,TESS,CANDIDATE
4.5744909,4.534,8890.0,16.8715,0.537,6993.0,4.16,1.7,TESS,CANDIDATE
3.4365075,3.353,4410.0,17.7367,0.537,5438.0,4.412,2.63,TESS,CANDIDATE
1.9268037,1.4,2260.0,3.42735,0.537,4249.0,4.59,0.68,TESS,CONFIRMED
2.1532179,2.072,6780.0,25.853,0.537,5997.0,4.03,1.68,TESS,CANDIDATE
5.1057571,2.616,10840.0,10.9206,0.537,5495.2,4.41,1.01,TESS,CANDIDATE
4.5300175,5.331,35800.0,3.9626,0.537,9046.0,4.412,1.027,TESS,FALSE POSITIVE
10.9506335,2.635,1820.0,3.17264,0.537,4530.0,4.56,0.73,TESS,CANDIDATE
4.1414861,2.573,7770.0,3.9626,0.537,6920.0,4.412,1.027,TESS,CANDIDATE
2.6337971,2.591,4790.0,3.9626,0.537,3946.9,4.412,1.027,TESS,CANDIDATE
9.3096136,2.171,11570.0,9.9903,0.537,5229.0,4.412,0.93,TESS,CANDIDATE
6.15733,2.7071868,12845.011488,3.9626,0.537,5329.0,4.412,1.027,TESS,CANDIDATE
